0.9180 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
34.1853 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
34.8400 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
35.4947 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
35.4968 	EXP 	Created end_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='end_screen', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of this scan', units='norm', win=Window(...), wrapWidth=1)
35.4994 	EXP 	Created wait_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='wait_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='The experiment will begin shortly', units='norm', win=Window(...), wrapWidth=2)
36.1538 	EXP 	Created item_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec', opacity=1, ori=0, pos=array([0. , 0.6]), rgb=UNKNOWN, text='Did you see this item before?', units='norm', win=Window(...), wrapWidth=2)
36.1573 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='norm', win=Window(...))
36.1598 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
36.8220 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
37.4751 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
37.4772 	EXP 	Created end_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='end_screen', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of this scan', units='norm', win=Window(...), wrapWidth=1)
37.4797 	EXP 	Created wait_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='wait_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='The experiment will begin shortly', units='norm', win=Window(...), wrapWidth=2)
38.1381 	EXP 	Created item_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec', opacity=1, ori=0, pos=array([0. , 0.6]), rgb=UNKNOWN, text='Did you see this item before?', units='norm', win=Window(...), wrapWidth=2)
38.1418 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='norm', win=Window(...))
38.1449 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
38.7978 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
39.4493 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
39.4537 	EXP 	Created text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_14', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='You completed the experiment!', units='norm', win=Window(...), wrapWidth=1)
39.4815 	WARNING 	t of last frame was 26014.63ms (=1/0)
39.4815 	EXP 	button_check_1: autoDraw = True
39.5204 	WARNING 	t of last frame was 23.06ms (=1/43)
40.4624 	DATA 	Keypress: 1
40.4667 	EXP 	button_check_1: autoDraw = False
40.4667 	EXP 	text_2: autoDraw = True
40.7730 	DATA 	Keypress: 2
40.7776 	EXP 	text_2: autoDraw = False
40.7776 	EXP 	text_3: autoDraw = True
41.3331 	DATA 	Keypress: 3
41.3374 	EXP 	text_3: autoDraw = False
41.3374 	EXP 	text_4: autoDraw = True
41.6054 	DATA 	Keypress: 4
41.6103 	EXP 	text_4: autoDraw = False
41.6103 	EXP 	wait_text: autoDraw = True
42.2550 	EXP 	Imported condition_files/encoding_g1_b1.xlsx as conditions, 10 conditions, 3 params
42.2607 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
42.2614 	EXP 	New trial (rep=0, index=0): {'stimImg': 'stimulus_images/ACANDLE30.jpg', 'taskType': 'SPACE', 'audTrial': 0}
42.2890 	DATA 	Keypress: 5
42.2935 	WARNING 	t of last frame was 65.49ms (=1/15)
42.2935 	EXP 	wait_text: autoDraw = False
42.2935 	EXP 	image_3: image = 'stimulus_images/ACANDLE30.jpg'
42.2935 	EXP 	source_cue: text = 'SPACE'
42.2935 	EXP 	instruction: autoDraw = True
42.2935 	EXP 	image_3: autoDraw = True
43.2745 	EXP 	in_: autoDraw = True
43.2745 	EXP 	source_cue: autoDraw = True
44.2668 	EXP 	in_: autoDraw = False
44.2668 	EXP 	source_cue: autoDraw = False
44.2668 	EXP 	fixation: autoDraw = True
44.2844 	EXP 	instruction: autoDraw = False
44.2844 	EXP 	image_3: autoDraw = False
48.2443 	EXP 	instruction: autoDraw = False
48.2443 	EXP 	image_3: autoDraw = False
48.2443 	EXP 	in_: autoDraw = False
48.2443 	EXP 	source_cue: autoDraw = False
48.2443 	EXP 	fixation: autoDraw = False
48.2443 	EXP 	rating: autoDraw = True
48.2443 	EXP 	text: autoDraw = True
54.2345 	EXP 	rating: autoDraw = False
54.2345 	EXP 	text: autoDraw = False
54.2345 	EXP 	rating: autoDraw = False
54.2345 	EXP 	text: autoDraw = False
54.2345 	EXP 	text_16: autoDraw = True
56.2290 	EXP 	New trial (rep=0, index=1): {'stimImg': 'stimulus_images/ABALLBEAR.jpg', 'taskType': 'SPACE', 'audTrial': 0}
56.2410 	EXP 	text_16: autoDraw = False
56.2410 	EXP 	text_16: autoDraw = False
56.2410 	EXP 	image_3: image = 'stimulus_images/ABALLBEAR.jpg'
56.2410 	EXP 	source_cue: text = 'SPACE'
56.2410 	EXP 	instruction: autoDraw = True
56.2410 	EXP 	image_3: autoDraw = True
57.2206 	EXP 	in_: autoDraw = True
57.2206 	EXP 	source_cue: autoDraw = True
58.2163 	EXP 	in_: autoDraw = False
58.2163 	EXP 	source_cue: autoDraw = False
58.2163 	EXP 	fixation: autoDraw = True
58.2321 	EXP 	instruction: autoDraw = False
58.2321 	EXP 	image_3: autoDraw = False
60.7739 	WARNING 	t of last frame was 29.26ms (=1/34)
61.1029 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
62.2103 	EXP 	fixation: autoDraw = False
62.2103 	EXP 	instruction: autoDraw = False
62.2103 	EXP 	image_3: autoDraw = False
62.2103 	EXP 	in_: autoDraw = False
62.2103 	EXP 	source_cue: autoDraw = False
62.2103 	EXP 	fixation: autoDraw = False
62.2103 	EXP 	rating: autoDraw = True
62.2103 	EXP 	text: autoDraw = True
68.2011 	EXP 	rating: autoDraw = False
68.2011 	EXP 	text: autoDraw = False
68.2011 	EXP 	rating: autoDraw = False
68.2011 	EXP 	text: autoDraw = False
68.2011 	EXP 	text_16: autoDraw = True
69.1848 	EXP 	New trial (rep=0, index=2): {'stimImg': 'stimulus_images/Abottleofbat2.jpg', 'taskType': 'SPACE', 'audTrial': 1}
69.2006 	EXP 	text_16: autoDraw = False
69.2006 	EXP 	text_16: autoDraw = False
69.2006 	EXP 	image_3: image = 'stimulus_images/Abottleofbat2.jpg'
69.2006 	EXP 	source_cue: text = 'SPACE'
69.2006 	EXP 	instruction: autoDraw = True
69.2006 	EXP 	image_3: autoDraw = True
70.1864 	EXP 	in_: autoDraw = True
70.1864 	EXP 	source_cue: autoDraw = True
71.1839 	EXP 	in_: autoDraw = False
71.1839 	EXP 	source_cue: autoDraw = False
71.1839 	EXP 	fixation: autoDraw = True
71.1943 	EXP 	instruction: autoDraw = False
71.1943 	EXP 	image_3: autoDraw = False
75.1768 	EXP 	fixation: autoDraw = False
75.1768 	EXP 	instruction: autoDraw = False
75.1768 	EXP 	image_3: autoDraw = False
75.1768 	EXP 	in_: autoDraw = False
75.1768 	EXP 	source_cue: autoDraw = False
75.1768 	EXP 	fixation: autoDraw = False
75.1768 	EXP 	rating: autoDraw = True
75.1768 	EXP 	text: autoDraw = True
81.1673 	EXP 	rating: autoDraw = False
81.1673 	EXP 	text: autoDraw = False
81.1673 	EXP 	rating: autoDraw = False
81.1673 	EXP 	text: autoDraw = False
81.1673 	EXP 	text_16: autoDraw = True
82.1511 	EXP 	New trial (rep=0, index=3): {'stimImg': 'stimulus_images/Acocktailumb4.jpg', 'taskType': 'SPACE', 'audTrial': 0}
82.1660 	EXP 	text_16: autoDraw = False
82.1660 	EXP 	text_16: autoDraw = False
82.1660 	EXP 	image_3: image = 'stimulus_images/Acocktailumb4.jpg'
82.1660 	EXP 	source_cue: text = 'SPACE'
82.1660 	EXP 	instruction: autoDraw = True
82.1660 	EXP 	image_3: autoDraw = True
83.1500 	EXP 	in_: autoDraw = True
83.1500 	EXP 	source_cue: autoDraw = True
84.1439 	EXP 	in_: autoDraw = False
84.1439 	EXP 	source_cue: autoDraw = False
84.1505 	EXP 	fixation: autoDraw = True
84.1606 	EXP 	instruction: autoDraw = False
84.1606 	EXP 	image_3: autoDraw = False
88.1541 	EXP 	fixation: autoDraw = False
88.1541 	EXP 	instruction: autoDraw = False
88.1541 	EXP 	image_3: autoDraw = False
88.1541 	EXP 	in_: autoDraw = False
88.1541 	EXP 	source_cue: autoDraw = False
88.1541 	EXP 	fixation: autoDraw = False
88.1541 	EXP 	rating: autoDraw = True
88.1541 	EXP 	text: autoDraw = True
94.1502 	EXP 	rating: autoDraw = False
94.1502 	EXP 	text: autoDraw = False
94.1502 	EXP 	rating: autoDraw = False
94.1502 	EXP 	text: autoDraw = False
94.1502 	EXP 	text_16: autoDraw = True
95.1347 	EXP 	New trial (rep=0, index=4): {'stimImg': 'stimulus_images/ADRYWOOD.jpg', 'taskType': 'SPACE', 'audTrial': 0}
95.1491 	EXP 	text_16: autoDraw = False
95.1491 	EXP 	text_16: autoDraw = False
95.1491 	EXP 	image_3: image = 'stimulus_images/ADRYWOOD.jpg'
95.1491 	EXP 	source_cue: text = 'SPACE'
95.1491 	EXP 	instruction: autoDraw = True
95.1491 	EXP 	image_3: autoDraw = True
96.1270 	EXP 	in_: autoDraw = True
96.1270 	EXP 	source_cue: autoDraw = True
97.1159 	EXP 	in_: autoDraw = False
97.1159 	EXP 	source_cue: autoDraw = False
97.1275 	EXP 	fixation: autoDraw = True
97.1440 	EXP 	instruction: autoDraw = False
97.1440 	EXP 	image_3: autoDraw = False
101.1202 	EXP 	fixation: autoDraw = False
101.1202 	EXP 	instruction: autoDraw = False
101.1202 	EXP 	image_3: autoDraw = False
101.1202 	EXP 	in_: autoDraw = False
101.1202 	EXP 	source_cue: autoDraw = False
101.1202 	EXP 	fixation: autoDraw = False
101.1202 	EXP 	rating: autoDraw = True
101.1202 	EXP 	text: autoDraw = True
107.1171 	EXP 	rating: autoDraw = False
107.1171 	EXP 	text: autoDraw = False
107.1171 	EXP 	rating: autoDraw = False
107.1171 	EXP 	text: autoDraw = False
107.1171 	EXP 	text_16: autoDraw = True
110.1012 	EXP 	New trial (rep=0, index=5): {'stimImg': 'stimulus_images/AARCCHAR2.jpg', 'taskType': 'SPACE', 'audTrial': 0}
110.1162 	EXP 	text_16: autoDraw = False
110.1162 	EXP 	text_16: autoDraw = False
110.1162 	EXP 	image_3: image = 'stimulus_images/AARCCHAR2.jpg'
110.1162 	EXP 	source_cue: text = 'SPACE'
110.1162 	EXP 	instruction: autoDraw = True
110.1162 	EXP 	image_3: autoDraw = True
111.0937 	EXP 	in_: autoDraw = True
111.0937 	EXP 	source_cue: autoDraw = True
112.0823 	EXP 	in_: autoDraw = False
112.0823 	EXP 	source_cue: autoDraw = False
112.0944 	EXP 	fixation: autoDraw = True
112.1110 	EXP 	instruction: autoDraw = False
112.1110 	EXP 	image_3: autoDraw = False
116.0873 	EXP 	fixation: autoDraw = False
116.0873 	EXP 	instruction: autoDraw = False
116.0873 	EXP 	image_3: autoDraw = False
116.0873 	EXP 	in_: autoDraw = False
116.0873 	EXP 	source_cue: autoDraw = False
116.0873 	EXP 	fixation: autoDraw = False
116.0873 	EXP 	rating: autoDraw = True
116.0873 	EXP 	text: autoDraw = True
122.0839 	EXP 	rating: autoDraw = False
122.0839 	EXP 	text: autoDraw = False
122.0839 	EXP 	rating: autoDraw = False
122.0839 	EXP 	text: autoDraw = False
122.0839 	EXP 	text_16: autoDraw = True
124.0791 	EXP 	New trial (rep=0, index=6): {'stimImg': 'stimulus_images/Abeaver.jpg', 'taskType': 'SPACE', 'audTrial': 0}
124.0931 	EXP 	text_16: autoDraw = False
124.0931 	EXP 	text_16: autoDraw = False
124.0931 	EXP 	image_3: image = 'stimulus_images/Abeaver.jpg'
124.0931 	EXP 	source_cue: text = 'SPACE'
124.0931 	EXP 	instruction: autoDraw = True
124.0931 	EXP 	image_3: autoDraw = True
125.1142 	EXP 	in_: autoDraw = True
125.1142 	EXP 	source_cue: autoDraw = True
126.0851 	EXP 	fixation: autoDraw = True
126.0940 	EXP 	instruction: autoDraw = False
126.0940 	EXP 	image_3: autoDraw = False
126.1499 	EXP 	in_: autoDraw = False
126.1499 	EXP 	source_cue: autoDraw = False
130.0818 	EXP 	fixation: autoDraw = False
130.0818 	EXP 	instruction: autoDraw = False
130.0818 	EXP 	image_3: autoDraw = False
130.0818 	EXP 	in_: autoDraw = False
130.0818 	EXP 	source_cue: autoDraw = False
130.0818 	EXP 	fixation: autoDraw = False
130.0818 	EXP 	rating: autoDraw = True
130.0818 	EXP 	text: autoDraw = True
136.0776 	EXP 	rating: autoDraw = False
136.0776 	EXP 	text: autoDraw = False
136.0776 	EXP 	rating: autoDraw = False
136.0776 	EXP 	text: autoDraw = False
136.0776 	EXP 	text_16: autoDraw = True
139.0623 	EXP 	New trial (rep=0, index=7): {'stimImg': 'stimulus_images/Aammonitefo14.jpg', 'taskType': 'SPACE', 'audTrial': 1}
139.0821 	EXP 	text_16: autoDraw = False
139.0821 	EXP 	text_16: autoDraw = False
139.0821 	EXP 	image_3: image = 'stimulus_images/Aammonitefo14.jpg'
139.0821 	EXP 	source_cue: text = 'SPACE'
139.0821 	EXP 	instruction: autoDraw = True
139.0821 	EXP 	image_3: autoDraw = True
140.0703 	EXP 	in_: autoDraw = True
140.0703 	EXP 	source_cue: autoDraw = True
141.0613 	EXP 	in_: autoDraw = False
141.0613 	EXP 	source_cue: autoDraw = False
141.0613 	EXP 	fixation: autoDraw = True
141.0778 	EXP 	instruction: autoDraw = False
141.0778 	EXP 	image_3: autoDraw = False
145.0556 	EXP 	fixation: autoDraw = False
145.0556 	EXP 	instruction: autoDraw = False
145.0556 	EXP 	image_3: autoDraw = False
145.0556 	EXP 	in_: autoDraw = False
145.0556 	EXP 	source_cue: autoDraw = False
145.0556 	EXP 	fixation: autoDraw = False
145.0556 	EXP 	rating: autoDraw = True
145.0556 	EXP 	text: autoDraw = True
151.0526 	EXP 	rating: autoDraw = False
151.0526 	EXP 	text: autoDraw = False
151.0526 	EXP 	rating: autoDraw = False
151.0526 	EXP 	text: autoDraw = False
151.0526 	EXP 	text_16: autoDraw = True
153.0374 	EXP 	New trial (rep=0, index=8): {'stimImg': 'stimulus_images/A_coin.jpg', 'taskType': 'SPACE', 'audTrial': 0}
153.0521 	EXP 	text_16: autoDraw = False
153.0521 	EXP 	text_16: autoDraw = False
153.0521 	EXP 	image_3: image = 'stimulus_images/A_coin.jpg'
153.0521 	EXP 	source_cue: text = 'SPACE'
153.0521 	EXP 	instruction: autoDraw = True
153.0521 	EXP 	image_3: autoDraw = True
154.0391 	EXP 	in_: autoDraw = True
154.0391 	EXP 	source_cue: autoDraw = True
155.0346 	EXP 	in_: autoDraw = False
155.0346 	EXP 	source_cue: autoDraw = False
155.0346 	EXP 	fixation: autoDraw = True
155.0442 	EXP 	instruction: autoDraw = False
155.0442 	EXP 	image_3: autoDraw = False
159.0343 	EXP 	fixation: autoDraw = False
159.0343 	EXP 	instruction: autoDraw = False
159.0343 	EXP 	image_3: autoDraw = False
159.0343 	EXP 	in_: autoDraw = False
159.0343 	EXP 	source_cue: autoDraw = False
159.0343 	EXP 	fixation: autoDraw = False
159.0343 	EXP 	rating: autoDraw = True
159.0343 	EXP 	text: autoDraw = True
165.0274 	EXP 	rating: autoDraw = False
165.0274 	EXP 	text: autoDraw = False
165.0274 	EXP 	rating: autoDraw = False
165.0274 	EXP 	text: autoDraw = False
165.0274 	EXP 	text_16: autoDraw = True
166.0120 	EXP 	New trial (rep=0, index=9): {'stimImg': 'stimulus_images/A56THUND4.jpg', 'taskType': 'SPACE', 'audTrial': 0}
166.0248 	EXP 	text_16: autoDraw = False
166.0248 	EXP 	text_16: autoDraw = False
166.0248 	EXP 	image_3: image = 'stimulus_images/A56THUND4.jpg'
166.0248 	EXP 	source_cue: text = 'SPACE'
166.0248 	EXP 	instruction: autoDraw = True
166.0248 	EXP 	image_3: autoDraw = True
167.0068 	EXP 	in_: autoDraw = True
167.0068 	EXP 	source_cue: autoDraw = True
168.0025 	EXP 	in_: autoDraw = False
168.0025 	EXP 	source_cue: autoDraw = False
168.0025 	EXP 	fixation: autoDraw = True
168.0193 	EXP 	instruction: autoDraw = False
168.0193 	EXP 	image_3: autoDraw = False
172.0013 	EXP 	fixation: autoDraw = False
172.0013 	EXP 	instruction: autoDraw = False
172.0013 	EXP 	image_3: autoDraw = False
172.0013 	EXP 	in_: autoDraw = False
172.0013 	EXP 	source_cue: autoDraw = False
172.0013 	EXP 	fixation: autoDraw = False
172.0013 	EXP 	rating: autoDraw = True
172.0013 	EXP 	text: autoDraw = True
177.9941 	EXP 	rating: autoDraw = False
177.9941 	EXP 	text: autoDraw = False
177.9941 	EXP 	rating: autoDraw = False
177.9941 	EXP 	text: autoDraw = False
177.9941 	EXP 	text_16: autoDraw = True
181.0139 	EXP 	Imported condition_files/encoding_g1_b1.xlsx as conditions, 10 conditions, 3 params
181.0214 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
181.0218 	EXP 	New trial (rep=0, index=0): {'stimImg': 'stimulus_images/AHIGCHAIR.jpg', 'taskType': 'SPACE', 'audTrial': 0}
181.0310 	EXP 	text_16: autoDraw = False
181.0310 	EXP 	text_16: autoDraw = False
181.0310 	EXP 	image_3: image = 'stimulus_images/AHIGCHAIR.jpg'
181.0310 	EXP 	source_cue: text = 'SPACE'
181.0310 	EXP 	instruction: autoDraw = True
181.0310 	EXP 	image_3: autoDraw = True
182.0210 	EXP 	in_: autoDraw = True
182.0210 	EXP 	source_cue: autoDraw = True
183.0175 	EXP 	in_: autoDraw = False
183.0175 	EXP 	source_cue: autoDraw = False
183.0175 	EXP 	fixation: autoDraw = True
183.0278 	EXP 	instruction: autoDraw = False
183.0278 	EXP 	image_3: autoDraw = False
187.0012 	EXP 	instruction: autoDraw = False
187.0012 	EXP 	image_3: autoDraw = False
187.0012 	EXP 	in_: autoDraw = False
187.0012 	EXP 	source_cue: autoDraw = False
187.0012 	EXP 	fixation: autoDraw = False
187.0012 	EXP 	rating: autoDraw = True
187.0012 	EXP 	text: autoDraw = True
192.9939 	EXP 	rating: autoDraw = False
192.9939 	EXP 	text: autoDraw = False
192.9939 	EXP 	text_16: autoDraw = True
194.9796 	EXP 	New trial (rep=0, index=1): {'stimImg': 'stimulus_images/weddingdress.jpg', 'taskType': 'SPACE', 'audTrial': 0}
194.9938 	EXP 	text_16: autoDraw = False
194.9938 	EXP 	text_16: autoDraw = False
194.9938 	EXP 	image_3: image = 'stimulus_images/weddingdress.jpg'
194.9938 	EXP 	source_cue: text = 'SPACE'
194.9938 	EXP 	instruction: autoDraw = True
194.9938 	EXP 	image_3: autoDraw = True
195.9727 	EXP 	in_: autoDraw = True
195.9727 	EXP 	source_cue: autoDraw = True
196.9685 	EXP 	in_: autoDraw = False
196.9685 	EXP 	source_cue: autoDraw = False
196.9685 	EXP 	fixation: autoDraw = True
196.9839 	EXP 	instruction: autoDraw = False
196.9839 	EXP 	image_3: autoDraw = False
200.9782 	EXP 	fixation: autoDraw = False
200.9782 	EXP 	instruction: autoDraw = False
200.9782 	EXP 	image_3: autoDraw = False
200.9782 	EXP 	in_: autoDraw = False
200.9782 	EXP 	source_cue: autoDraw = False
200.9782 	EXP 	fixation: autoDraw = False
200.9782 	EXP 	rating: autoDraw = True
200.9782 	EXP 	text: autoDraw = True
206.9695 	EXP 	rating: autoDraw = False
206.9695 	EXP 	text: autoDraw = False
206.9695 	EXP 	rating: autoDraw = False
206.9695 	EXP 	text: autoDraw = False
206.9695 	EXP 	text_16: autoDraw = True
208.9625 	EXP 	New trial (rep=0, index=2): {'stimImg': 'stimulus_images/beanbagchair.jpg', 'taskType': 'SPACE', 'audTrial': 0}
208.9765 	EXP 	text_16: autoDraw = False
208.9765 	EXP 	text_16: autoDraw = False
208.9765 	EXP 	image_3: image = 'stimulus_images/beanbagchair.jpg'
