0.8758 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
34.7471 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
35.4398 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
36.1179 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
36.1201 	EXP 	Created end_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='end_screen', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of this scan', units='norm', win=Window(...), wrapWidth=1)
36.1227 	EXP 	Created wait_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='wait_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='The experiment will begin shortly', units='norm', win=Window(...), wrapWidth=2)
36.8029 	EXP 	Created item_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec', opacity=1, ori=0, pos=array([0. , 0.6]), rgb=UNKNOWN, text='Did you see this item before?', units='norm', win=Window(...), wrapWidth=2)
36.8066 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='norm', win=Window(...))
36.8094 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
37.4896 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
38.1660 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
38.1682 	EXP 	Created end_screen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='end_screen', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='End of this scan', units='norm', win=Window(...), wrapWidth=1)
38.1707 	EXP 	Created wait_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='wait_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='The experiment will begin shortly', units='norm', win=Window(...), wrapWidth=2)
38.8474 	EXP 	Created item_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec', opacity=1, ori=0, pos=array([0. , 0.6]), rgb=UNKNOWN, text='Did you see this item before?', units='norm', win=Window(...), wrapWidth=2)
38.8508 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='norm', win=Window(...))
38.8540 	EXP 	Created item_rec_guide = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='item_rec_guide', opacity=1, ori=0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text='YES (1) or NO (2)', units='norm', win=Window(...), wrapWidth=1)
39.5205 	EXP 	Created source_rec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='source_rec', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=2)
40.1845 	EXP 	Created text_16 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_16', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
40.1895 	EXP 	Created text_14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_14', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='You completed the experiment!', units='norm', win=Window(...), wrapWidth=1)
40.2164 	WARNING 	t of last frame was 26656.78ms (=1/0)
40.2164 	EXP 	button_check_1: autoDraw = True
42.1181 	DATA 	Keypress: 1
42.1232 	EXP 	button_check_1: autoDraw = False
42.1232 	EXP 	text_2: autoDraw = True
42.3269 	EXP 	text_2: autoDraw = False
42.3269 	EXP 	text_3: autoDraw = True
42.3314 	DATA 	Keypress: 2
42.5480 	DATA 	Keypress: 3
42.5539 	EXP 	text_3: autoDraw = False
42.5539 	EXP 	text_4: autoDraw = True
43.1603 	DATA 	Keypress: 4
43.1644 	EXP 	text_4: autoDraw = False
43.1644 	EXP 	wait_text: autoDraw = True
44.0250 	EXP 	Imported condition_files/encoding_g1_b1.xlsx as conditions, 10 conditions, 3 params
44.0261 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
44.0266 	EXP 	New trial (rep=0, index=0): {'stimImg': 'stimulus_images/Abottleofbat2.jpg', 'taskType': 'SPACE', 'audTrial': 1}
44.0517 	DATA 	Keypress: 5
44.0584 	WARNING 	t of last frame was 54.40ms (=1/18)
44.0584 	EXP 	wait_text: autoDraw = False
44.0584 	EXP 	image_3: image = 'stimulus_images/Abottleofbat2.jpg'
44.0584 	EXP 	source_cue: text = 'SPACE'
44.0584 	EXP 	instruction: autoDraw = True
44.0584 	EXP 	image_3: autoDraw = True
45.0420 	EXP 	in_: autoDraw = True
45.0420 	EXP 	source_cue: autoDraw = True
46.0377 	EXP 	in_: autoDraw = False
46.0377 	EXP 	source_cue: autoDraw = False
46.0377 	EXP 	fixation: autoDraw = True
46.0548 	EXP 	instruction: autoDraw = False
46.0548 	EXP 	image_3: autoDraw = False
47.5266 	WARNING 	t of last frame was 22.38ms (=1/44)
48.2635 	WARNING 	t of last frame was 42.80ms (=1/23)
48.2874 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
50.0264 	EXP 	instruction: autoDraw = False
50.0264 	EXP 	image_3: autoDraw = False
50.0264 	EXP 	in_: autoDraw = False
50.0264 	EXP 	source_cue: autoDraw = False
50.0264 	EXP 	fixation: autoDraw = False
50.0264 	EXP 	rating: autoDraw = True
50.0264 	EXP 	text: autoDraw = True
56.0204 	EXP 	rating: autoDraw = False
56.0204 	EXP 	text: autoDraw = False
56.0204 	EXP 	text_16: autoDraw = True
58.0058 	EXP 	New trial (rep=0, index=1): {'stimImg': 'stimulus_images/Abeaver.jpg', 'taskType': 'SPACE', 'audTrial': 0}
58.0217 	EXP 	text_16: autoDraw = False
58.0217 	EXP 	text_16: autoDraw = False
58.0217 	EXP 	image_3: image = 'stimulus_images/Abeaver.jpg'
58.0217 	EXP 	source_cue: text = 'SPACE'
58.0217 	EXP 	instruction: autoDraw = True
58.0217 	EXP 	image_3: autoDraw = True
59.0036 	EXP 	in_: autoDraw = True
59.0036 	EXP 	source_cue: autoDraw = True
59.9934 	EXP 	in_: autoDraw = False
59.9934 	EXP 	source_cue: autoDraw = False
60.0040 	EXP 	fixation: autoDraw = True
60.0095 	EXP 	instruction: autoDraw = False
60.0095 	EXP 	image_3: autoDraw = False
63.9995 	EXP 	fixation: autoDraw = False
63.9995 	EXP 	instruction: autoDraw = False
63.9995 	EXP 	image_3: autoDraw = False
63.9995 	EXP 	in_: autoDraw = False
63.9995 	EXP 	source_cue: autoDraw = False
63.9995 	EXP 	fixation: autoDraw = False
63.9995 	EXP 	rating: autoDraw = True
63.9995 	EXP 	text: autoDraw = True
70.0143 	EXP 	rating: autoDraw = False
70.0143 	EXP 	text: autoDraw = False
70.0143 	EXP 	rating: autoDraw = False
70.0143 	EXP 	text: autoDraw = False
70.0143 	EXP 	text_16: autoDraw = True
71.0098 	EXP 	New trial (rep=0, index=2): {'stimImg': 'stimulus_images/AARCCHAR2.jpg', 'taskType': 'SPACE', 'audTrial': 0}
71.0264 	EXP 	text_16: autoDraw = False
71.0264 	EXP 	text_16: autoDraw = False
71.0264 	EXP 	image_3: image = 'stimulus_images/AARCCHAR2.jpg'
71.0264 	EXP 	source_cue: text = 'SPACE'
71.0264 	EXP 	instruction: autoDraw = True
71.0264 	EXP 	image_3: autoDraw = True
72.0037 	EXP 	in_: autoDraw = True
72.0037 	EXP 	source_cue: autoDraw = True
72.9929 	EXP 	in_: autoDraw = False
72.9929 	EXP 	source_cue: autoDraw = False
73.0107 	EXP 	fixation: autoDraw = True
73.0209 	EXP 	instruction: autoDraw = False
73.0209 	EXP 	image_3: autoDraw = False
77.0046 	EXP 	fixation: autoDraw = False
77.0046 	EXP 	instruction: autoDraw = False
77.0046 	EXP 	image_3: autoDraw = False
77.0046 	EXP 	in_: autoDraw = False
77.0046 	EXP 	source_cue: autoDraw = False
77.0046 	EXP 	fixation: autoDraw = False
77.0046 	EXP 	rating: autoDraw = True
77.0046 	EXP 	text: autoDraw = True
82.9939 	EXP 	rating: autoDraw = False
82.9939 	EXP 	text: autoDraw = False
82.9939 	EXP 	rating: autoDraw = False
82.9939 	EXP 	text: autoDraw = False
82.9939 	EXP 	text_16: autoDraw = True
85.9793 	EXP 	New trial (rep=0, index=3): {'stimImg': 'stimulus_images/ACANDLE30.jpg', 'taskType': 'SPACE', 'audTrial': 0}
85.9939 	EXP 	text_16: autoDraw = False
85.9939 	EXP 	text_16: autoDraw = False
85.9939 	EXP 	image_3: image = 'stimulus_images/ACANDLE30.jpg'
85.9939 	EXP 	source_cue: text = 'SPACE'
85.9939 	EXP 	instruction: autoDraw = True
85.9939 	EXP 	image_3: autoDraw = True
86.9750 	EXP 	in_: autoDraw = True
86.9750 	EXP 	source_cue: autoDraw = True
87.9703 	EXP 	in_: autoDraw = False
87.9703 	EXP 	source_cue: autoDraw = False
87.9703 	EXP 	fixation: autoDraw = True
87.9871 	EXP 	instruction: autoDraw = False
87.9871 	EXP 	image_3: autoDraw = False
91.9650 	EXP 	fixation: autoDraw = False
91.9650 	EXP 	instruction: autoDraw = False
91.9650 	EXP 	image_3: autoDraw = False
91.9650 	EXP 	in_: autoDraw = False
91.9650 	EXP 	source_cue: autoDraw = False
91.9650 	EXP 	fixation: autoDraw = False
91.9650 	EXP 	rating: autoDraw = True
91.9650 	EXP 	text: autoDraw = True
97.9612 	EXP 	rating: autoDraw = False
97.9612 	EXP 	text: autoDraw = False
97.9612 	EXP 	rating: autoDraw = False
97.9612 	EXP 	text: autoDraw = False
97.9612 	EXP 	text_16: autoDraw = True
98.9477 	EXP 	New trial (rep=0, index=4): {'stimImg': 'stimulus_images/Acocktailumb4.jpg', 'taskType': 'SPACE', 'audTrial': 0}
98.9606 	EXP 	text_16: autoDraw = False
98.9606 	EXP 	text_16: autoDraw = False
98.9606 	EXP 	image_3: image = 'stimulus_images/Acocktailumb4.jpg'
98.9606 	EXP 	source_cue: text = 'SPACE'
98.9606 	EXP 	instruction: autoDraw = True
98.9606 	EXP 	image_3: autoDraw = True
99.9550 	EXP 	in_: autoDraw = True
99.9550 	EXP 	source_cue: autoDraw = True
100.9448 	EXP 	fixation: autoDraw = True
100.9543 	EXP 	instruction: autoDraw = False
100.9543 	EXP 	image_3: autoDraw = False
100.9543 	EXP 	in_: autoDraw = False
100.9543 	EXP 	source_cue: autoDraw = False
104.9424 	EXP 	fixation: autoDraw = False
104.9424 	EXP 	instruction: autoDraw = False
104.9424 	EXP 	image_3: autoDraw = False
104.9424 	EXP 	in_: autoDraw = False
104.9424 	EXP 	source_cue: autoDraw = False
104.9424 	EXP 	fixation: autoDraw = False
104.9424 	EXP 	rating: autoDraw = True
104.9424 	EXP 	text: autoDraw = True
110.9370 	EXP 	rating: autoDraw = False
110.9370 	EXP 	text: autoDraw = False
110.9370 	EXP 	rating: autoDraw = False
110.9370 	EXP 	text: autoDraw = False
110.9370 	EXP 	text_16: autoDraw = True
112.9221 	EXP 	New trial (rep=0, index=5): {'stimImg': 'stimulus_images/A_coin.jpg', 'taskType': 'SPACE', 'audTrial': 0}
112.9375 	EXP 	text_16: autoDraw = False
112.9375 	EXP 	text_16: autoDraw = False
112.9375 	EXP 	image_3: image = 'stimulus_images/A_coin.jpg'
112.9375 	EXP 	source_cue: text = 'SPACE'
112.9375 	EXP 	instruction: autoDraw = True
112.9375 	EXP 	image_3: autoDraw = True
113.9247 	EXP 	in_: autoDraw = True
113.9247 	EXP 	source_cue: autoDraw = True
114.9206 	EXP 	in_: autoDraw = False
114.9206 	EXP 	source_cue: autoDraw = False
114.9206 	EXP 	fixation: autoDraw = True
114.9265 	EXP 	instruction: autoDraw = False
114.9265 	EXP 	image_3: autoDraw = False
118.9152 	EXP 	fixation: autoDraw = False
118.9152 	EXP 	instruction: autoDraw = False
118.9152 	EXP 	image_3: autoDraw = False
118.9152 	EXP 	in_: autoDraw = False
118.9152 	EXP 	source_cue: autoDraw = False
118.9152 	EXP 	fixation: autoDraw = False
118.9152 	EXP 	rating: autoDraw = True
118.9152 	EXP 	text: autoDraw = True
124.9138 	EXP 	rating: autoDraw = False
124.9138 	EXP 	text: autoDraw = False
124.9138 	EXP 	rating: autoDraw = False
124.9138 	EXP 	text: autoDraw = False
124.9138 	EXP 	text_16: autoDraw = True
125.9052 	EXP 	New trial (rep=0, index=6): {'stimImg': 'stimulus_images/A56THUND4.jpg', 'taskType': 'SPACE', 'audTrial': 0}
125.9186 	EXP 	text_16: autoDraw = False
125.9186 	EXP 	text_16: autoDraw = False
125.9186 	EXP 	image_3: image = 'stimulus_images/A56THUND4.jpg'
125.9186 	EXP 	source_cue: text = 'SPACE'
125.9186 	EXP 	instruction: autoDraw = True
125.9186 	EXP 	image_3: autoDraw = True
126.8998 	EXP 	in_: autoDraw = True
126.8998 	EXP 	source_cue: autoDraw = True
127.8954 	EXP 	in_: autoDraw = False
127.8954 	EXP 	source_cue: autoDraw = False
127.8954 	EXP 	fixation: autoDraw = True
127.9101 	EXP 	instruction: autoDraw = False
127.9101 	EXP 	image_3: autoDraw = False
131.8986 	EXP 	fixation: autoDraw = False
131.8986 	EXP 	instruction: autoDraw = False
131.8986 	EXP 	image_3: autoDraw = False
131.8986 	EXP 	in_: autoDraw = False
131.8986 	EXP 	source_cue: autoDraw = False
131.8986 	EXP 	fixation: autoDraw = False
131.8986 	EXP 	rating: autoDraw = True
131.8986 	EXP 	text: autoDraw = True
137.8956 	EXP 	rating: autoDraw = False
137.8956 	EXP 	text: autoDraw = False
137.8956 	EXP 	rating: autoDraw = False
137.8956 	EXP 	text: autoDraw = False
137.8956 	EXP 	text_16: autoDraw = True
139.8889 	EXP 	New trial (rep=0, index=7): {'stimImg': 'stimulus_images/Aammonitefo14.jpg', 'taskType': 'SPACE', 'audTrial': 1}
139.9077 	EXP 	text_16: autoDraw = False
139.9077 	EXP 	text_16: autoDraw = False
139.9077 	EXP 	image_3: image = 'stimulus_images/Aammonitefo14.jpg'
139.9077 	EXP 	source_cue: text = 'SPACE'
139.9077 	EXP 	instruction: autoDraw = True
139.9077 	EXP 	image_3: autoDraw = True
140.8879 	EXP 	in_: autoDraw = True
140.8879 	EXP 	source_cue: autoDraw = True
141.8869 	EXP 	in_: autoDraw = False
141.8869 	EXP 	source_cue: autoDraw = False
141.8869 	EXP 	fixation: autoDraw = True
141.9041 	EXP 	instruction: autoDraw = False
141.9041 	EXP 	image_3: autoDraw = False
145.8808 	EXP 	fixation: autoDraw = False
145.8808 	EXP 	instruction: autoDraw = False
145.8808 	EXP 	image_3: autoDraw = False
145.8808 	EXP 	in_: autoDraw = False
145.8808 	EXP 	source_cue: autoDraw = False
145.8808 	EXP 	fixation: autoDraw = False
145.8808 	EXP 	rating: autoDraw = True
145.8808 	EXP 	text: autoDraw = True
151.8970 	EXP 	rating: autoDraw = False
151.8970 	EXP 	text: autoDraw = False
151.8970 	EXP 	rating: autoDraw = False
151.8970 	EXP 	text: autoDraw = False
151.8970 	EXP 	text_16: autoDraw = True
153.8883 	EXP 	New trial (rep=0, index=8): {'stimImg': 'stimulus_images/ABALLBEAR.jpg', 'taskType': 'SPACE', 'audTrial': 0}
153.9025 	EXP 	text_16: autoDraw = False
153.9025 	EXP 	text_16: autoDraw = False
153.9025 	EXP 	image_3: image = 'stimulus_images/ABALLBEAR.jpg'
153.9025 	EXP 	source_cue: text = 'SPACE'
153.9025 	EXP 	instruction: autoDraw = True
153.9025 	EXP 	image_3: autoDraw = True
154.8825 	EXP 	in_: autoDraw = True
154.8825 	EXP 	source_cue: autoDraw = True
155.8780 	EXP 	in_: autoDraw = False
155.8780 	EXP 	source_cue: autoDraw = False
155.8780 	EXP 	fixation: autoDraw = True
155.8928 	EXP 	instruction: autoDraw = False
155.8928 	EXP 	image_3: autoDraw = False
159.8773 	EXP 	fixation: autoDraw = False
159.8773 	EXP 	instruction: autoDraw = False
159.8773 	EXP 	image_3: autoDraw = False
159.8773 	EXP 	in_: autoDraw = False
159.8773 	EXP 	source_cue: autoDraw = False
159.8773 	EXP 	fixation: autoDraw = False
159.8773 	EXP 	rating: autoDraw = True
159.8773 	EXP 	text: autoDraw = True
165.8707 	EXP 	rating: autoDraw = False
165.8707 	EXP 	text: autoDraw = False
165.8707 	EXP 	rating: autoDraw = False
165.8707 	EXP 	text: autoDraw = False
165.8707 	EXP 	text_16: autoDraw = True
167.8555 	EXP 	New trial (rep=0, index=9): {'stimImg': 'stimulus_images/ADRYWOOD.jpg', 'taskType': 'SPACE', 'audTrial': 0}
167.8689 	EXP 	text_16: autoDraw = False
167.8689 	EXP 	text_16: autoDraw = False
167.8689 	EXP 	image_3: image = 'stimulus_images/ADRYWOOD.jpg'
167.8689 	EXP 	source_cue: text = 'SPACE'
167.8689 	EXP 	instruction: autoDraw = True
167.8689 	EXP 	image_3: autoDraw = True
168.8496 	EXP 	in_: autoDraw = True
168.8496 	EXP 	source_cue: autoDraw = True
169.8475 	EXP 	in_: autoDraw = False
169.8475 	EXP 	source_cue: autoDraw = False
169.8475 	EXP 	fixation: autoDraw = True
169.8707 	EXP 	instruction: autoDraw = False
169.8707 	EXP 	image_3: autoDraw = False
173.8481 	EXP 	fixation: autoDraw = False
173.8481 	EXP 	instruction: autoDraw = False
173.8481 	EXP 	image_3: autoDraw = False
173.8481 	EXP 	in_: autoDraw = False
173.8481 	EXP 	source_cue: autoDraw = False
173.8481 	EXP 	fixation: autoDraw = False
173.8481 	EXP 	rating: autoDraw = True
173.8481 	EXP 	text: autoDraw = True
179.8470 	EXP 	rating: autoDraw = False
179.8470 	EXP 	text: autoDraw = False
179.8470 	EXP 	rating: autoDraw = False
179.8470 	EXP 	text: autoDraw = False
179.8470 	EXP 	text_16: autoDraw = True
182.8658 	EXP 	Imported condition_files/encoding_g1_b1.xlsx as conditions, 10 conditions, 3 params
182.8672 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
182.8679 	EXP 	New trial (rep=0, index=0): {'stimImg': 'stimulus_images/A_flower.jpg', 'taskType': 'SPACE', 'audTrial': 0}
182.8788 	EXP 	text_16: autoDraw = False
182.8788 	EXP 	text_16: autoDraw = False
182.8788 	EXP 	image_3: image = 'stimulus_images/A_flower.jpg'
182.8788 	EXP 	source_cue: text = 'SPACE'
182.8788 	EXP 	instruction: autoDraw = True
182.8788 	EXP 	image_3: autoDraw = True
183.8606 	EXP 	in_: autoDraw = True
183.8606 	EXP 	source_cue: autoDraw = True
184.8544 	EXP 	in_: autoDraw = False
184.8544 	EXP 	source_cue: autoDraw = False
184.8544 	EXP 	fixation: autoDraw = True
184.8703 	EXP 	instruction: autoDraw = False
184.8703 	EXP 	image_3: autoDraw = False
188.8499 	EXP 	fixation: autoDraw = False
188.8499 	EXP 	instruction: autoDraw = False
188.8499 	EXP 	image_3: autoDraw = False
188.8499 	EXP 	in_: autoDraw = False
188.8499 	EXP 	source_cue: autoDraw = False
188.8499 	EXP 	fixation: autoDraw = False
188.8499 	EXP 	rating: autoDraw = True
188.8499 	EXP 	text: autoDraw = True
194.8461 	EXP 	rating: autoDraw = False
194.8461 	EXP 	text: autoDraw = False
194.8461 	EXP 	rating: autoDraw = False
194.8461 	EXP 	text: autoDraw = False
194.8461 	EXP 	text_16: autoDraw = True
197.8308 	EXP 	New trial (rep=0, index=1): {'stimImg': 'stimulus_images/weddingdress.jpg', 'taskType': 'SPACE', 'audTrial': 0}
197.8443 	EXP 	text_16: autoDraw = False
197.8443 	EXP 	text_16: autoDraw = False
197.8443 	EXP 	image_3: image = 'stimulus_images/weddingdress.jpg'
197.8443 	EXP 	source_cue: text = 'SPACE'
197.8443 	EXP 	instruction: autoDraw = True
197.8443 	EXP 	image_3: autoDraw = True
198.8325 	EXP 	in_: autoDraw = True
198.8325 	EXP 	source_cue: autoDraw = True
199.8273 	EXP 	in_: autoDraw = False
199.8273 	EXP 	source_cue: autoDraw = False
199.8273 	EXP 	fixation: autoDraw = True
199.8375 	EXP 	instruction: autoDraw = False
199.8375 	EXP 	image_3: autoDraw = False
203.8262 	EXP 	fixation: autoDraw = False
203.8262 	EXP 	instruction: autoDraw = False
203.8262 	EXP 	image_3: autoDraw = False
203.8262 	EXP 	in_: autoDraw = False
203.8262 	EXP 	source_cue: autoDraw = False
203.8262 	EXP 	fixation: autoDraw = False
203.8262 	EXP 	rating: autoDraw = True
203.8262 	EXP 	text: autoDraw = True
209.8203 	EXP 	rating: autoDraw = False
209.8203 	EXP 	text: autoDraw = False
209.8203 	EXP 	rating: autoDraw = False
209.8203 	EXP 	text: autoDraw = False
209.8203 	EXP 	text_16: autoDraw = True
212.8055 	EXP 	New trial (rep=0, index=2): {'stimImg': 'stimulus_images/beanbagchair.jpg', 'taskType': 'SPACE', 'audTrial': 0}
212.8252 	EXP 	text_16: autoDraw = False
212.8252 	EXP 	text_16: autoDraw = False
212.8252 	EXP 	image_3: image = 'stimulus_images/beanbagchair.jpg'
